transaction_id,user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
TXN04769,U04769,34,Other,11.53,1.45,2.83,4.02,8.21,162,163,14.22,Medium,No,Moderate,1
TXN04770,U04770,29,Female,10.77,1.72,0.74,1.1,8.77,161,41,13.12,Low,No,Severe,1
TXN04771,U04771,25,Female,5.96,4.2,3.71,2.44,7.59,227,178,8.02,Low,No,Severe,1
TXN04772,U04772,34,Other,6.09,5.96,0.15,2.12,7.27,86,131,8.48,High,Yes,Moderate,1
TXN04773,U04773,30,Other,9.98,5.63,2.6,2.63,6.35,59,171,12.84,High,No,Moderate,1
TXN04774,U04774,30,Female,7.86,5.35,0.93,4.94,6.42,210,140,9.49,Medium,Yes,Severe,1
TXN04775,U04775,25,Male,10.77,1.2,0.95,0.56,8.06,135,107,12.19,Medium,Yes,Severe,1
TXN04776,U04776,24,Other,11.58,1.77,2.0,0.78,4.8,101,53,14.06,High,Yes,Moderate,1
TXN04777,U04777,33,Female,8.38,5.92,1.93,4.03,7.11,148,152,10.58,Low,Yes,Severe,1
TXN04778,U04778,20,Female,6.73,1.94,3.55,3.54,4.52,247,158,7.3,Low,Yes,Moderate,1
TXN04779,U04779,30,Female,6.9,5.85,1.65,1.01,7.65,112,158,8.48,Medium,Yes,Severe,1
TXN04780,U04780,33,Other,10.33,2.14,0.87,4.97,5.4,213,161,11.27,High,No,Moderate,1
TXN04781,U04781,21,Female,4.69,2.67,2.4,3.0,7.95,167,157,6.1,Medium,No,None,0
TXN04782,U04782,24,Male,10.54,3.62,3.82,5.73,7.56,194,131,11.1,Medium,No,Severe,1
TXN04783,U04783,19,Female,9.77,1.23,1.07,5.31,7.6,226,51,11.74,Medium,No,Severe,1
TXN04784,U04784,21,Male,7.51,5.13,0.31,2.86,6.93,145,74,10.21,Low,Yes,Moderate,1
TXN04785,U04785,32,Male,8.12,3.08,1.53,4.18,4.74,60,18,8.68,Low,No,Severe,1
TXN04786,U04786,24,Male,7.6,1.25,1.37,1.49,4.63,99,40,8.51,Medium,No,Moderate,1
TXN04787,U04787,21,Other,4.33,5.35,0.09,2.49,9.0,185,21,6.27,Low,Yes,Moderate,1
TXN04788,U04788,30,Female,6.0,2.41,1.32,2.22,6.5,119,96,7.54,High,Yes,Mild,0
TXN04789,U04789,28,Other,3.24,3.8,3.5,2.74,6.8,177,138,4.67,Medium,Yes,None,0
TXN04790,U04790,24,Female,9.4,1.05,2.77,5.2,6.32,96,75,11.93,High,No,Severe,1
TXN04791,U04791,19,Female,8.4,3.71,3.99,2.78,7.09,209,155,9.18,High,Yes,Moderate,1
TXN04792,U04792,20,Other,3.54,2.17,0.24,1.03,4.97,188,123,4.67,High,Yes,Mild,0
TXN04793,U04793,35,Female,11.09,3.07,1.26,5.6,5.35,45,51,13.2,Medium,No,Moderate,1
TXN04794,U04794,24,Other,11.65,3.48,2.0,0.92,7.62,197,174,13.0,High,No,Moderate,1
TXN04795,U04795,32,Female,8.77,0.8,2.27,5.46,7.79,221,141,9.78,High,Yes,Moderate,1
TXN04796,U04796,20,Male,5.31,5.75,0.77,4.09,8.55,197,121,7.63,High,No,Severe,1
TXN04797,U04797,18,Other,10.4,4.71,3.77,4.98,8.69,28,156,13.35,Medium,No,Moderate,1
TXN04798,U04798,24,Other,11.45,1.93,1.94,0.87,5.53,239,57,14.19,Low,No,Severe,1
TXN04799,U04799,27,Female,6.57,2.23,3.59,1.71,7.66,41,175,7.7,Medium,No,Mild,0
TXN04800,U04800,24,Female,10.78,1.48,0.9,1.14,7.12,166,54,11.91,Medium,No,Moderate,1
TXN04801,U04801,26,Male,3.44,2.3,2.85,4.39,4.68,105,113,5.24,Medium,Yes,Mild,0
TXN04802,U04802,33,Other,4.89,0.81,2.26,5.48,8.15,87,44,5.96,Low,No,None,0
TXN04803,U04803,18,Other,11.21,5.22,3.74,4.92,8.25,34,156,14.08,High,Yes,Moderate,1
TXN04804,U04804,34,Other,4.82,3.75,0.58,4.71,5.43,138,22,5.95,Medium,Yes,None,0
TXN04805,U04805,34,Male,6.69,0.59,0.66,2.14,4.66,55,143,8.33,Medium,No,Mild,0
TXN04806,U04806,29,Female,10.44,3.88,2.7,5.98,6.92,105,100,12.3,Medium,Yes,Moderate,1
TXN04807,U04807,19,Other,8.81,1.35,2.05,1.58,7.78,95,151,11.63,Medium,No,Severe,1
TXN04808,U04808,21,Male,4.2,5.12,3.97,5.64,7.23,248,104,7.02,Low,Yes,Moderate,1
TXN04809,U04809,28,Male,4.91,2.69,0.44,2.6,6.26,203,156,7.12,High,No,None,0
TXN04810,U04810,26,Other,3.65,5.99,3.32,3.84,7.34,195,148,4.32,Medium,Yes,Moderate,1
TXN04811,U04811,28,Female,8.64,1.89,2.48,2.26,8.25,94,105,9.25,High,No,Severe,1
TXN04812,U04812,35,Other,7.66,2.35,2.06,5.01,8.77,181,26,9.13,Low,No,Mild,0
TXN04813,U04813,35,Female,7.28,3.4,3.84,3.68,5.8,183,154,9.95,Medium,No,Mild,0
TXN04814,U04814,19,Other,4.31,2.63,3.02,0.69,7.36,172,93,4.93,High,Yes,None,0
TXN04815,U04815,34,Male,8.16,0.6,3.66,4.87,6.74,147,64,8.79,High,Yes,Severe,1
TXN04816,U04816,18,Female,4.47,3.69,0.83,5.74,8.09,139,129,5.12,Low,No,None,0
TXN04817,U04817,25,Male,7.87,1.06,3.11,5.65,7.63,170,176,8.63,Low,Yes,Moderate,1
TXN04818,U04818,25,Female,4.26,2.47,3.03,3.3,5.67,185,19,5.52,Low,No,None,0
TXN04819,U04819,26,Male,4.6,1.03,2.69,1.12,7.85,215,98,5.85,Medium,No,Mild,0
TXN04820,U04820,22,Male,9.1,4.66,2.79,0.6,7.61,119,151,9.83,Low,No,Moderate,1
TXN04821,U04821,33,Male,7.36,3.69,2.98,1.77,8.73,182,176,8.7,Low,No,Moderate,1
TXN04822,U04822,32,Male,4.71,3.21,0.23,0.72,7.36,192,91,5.23,Medium,Yes,None,0
TXN04823,U04823,20,Male,7.0,2.38,1.7,4.39,7.38,243,67,9.75,Medium,Yes,Moderate,1
TXN04824,U04824,26,Female,6.03,5.03,0.34,3.8,5.63,41,55,7.85,Medium,No,Severe,1
TXN04825,U04825,32,Other,6.11,2.11,3.58,5.82,8.17,217,66,7.57,Low,Yes,Mild,0
TXN04826,U04826,27,Male,7.71,1.02,2.03,2.45,4.88,169,163,9.86,Low,No,Mild,0
TXN04827,U04827,27,Female,6.42,5.6,1.88,5.8,8.03,200,56,8.11,Low,Yes,Severe,1
TXN04828,U04828,32,Male,7.84,1.77,1.22,4.29,6.25,60,100,10.27,High,Yes,Mild,0
TXN04829,U04829,26,Male,8.69,3.93,3.34,2.88,7.32,98,129,10.88,Medium,Yes,Moderate,1
TXN04830,U04830,33,Female,4.41,5.26,2.37,4.43,7.22,186,37,5.53,Low,No,Moderate,1
TXN04831,U04831,20,Female,7.65,4.27,2.58,2.72,6.11,170,53,10.43,Medium,No,Moderate,1
TXN04832,U04832,31,Male,8.56,4.16,0.67,0.96,8.35,129,164,9.3,Medium,Yes,Moderate,1
TXN04833,U04833,28,Male,8.04,0.76,1.28,2.66,4.88,133,84,9.73,Low,No,Severe,1
TXN04834,U04834,27,Female,4.32,1.1,0.59,4.23,5.92,59,123,5.0,Medium,Yes,Mild,0
TXN04835,U04835,27,Male,5.22,5.33,0.11,1.38,6.58,120,114,8.15,Low,No,Moderate,1
TXN04836,U04836,24,Male,8.55,3.14,2.12,3.04,6.65,117,169,11.01,Medium,No,Severe,1
TXN04837,U04837,27,Male,9.95,1.47,1.03,3.15,5.9,197,33,10.89,High,No,Severe,1
TXN04838,U04838,22,Other,9.79,3.28,1.71,1.08,5.76,202,164,11.82,High,No,Severe,1
TXN04839,U04839,27,Female,8.93,5.07,2.02,3.71,7.62,29,119,11.2,Low,Yes,Severe,1
TXN04840,U04840,30,Other,11.67,4.48,1.18,0.7,6.41,233,63,12.53,High,No,Severe,1
TXN04841,U04841,20,Male,3.27,5.18,1.1,0.91,8.73,108,115,5.31,High,No,Severe,1
TXN04842,U04842,23,Male,3.23,1.95,1.42,1.21,4.62,143,143,4.78,Medium,No,Mild,0
TXN04843,U04843,21,Female,6.78,3.7,4.0,5.56,8.48,58,76,7.76,Low,No,Mild,0
TXN04844,U04844,29,Male,9.91,4.2,0.29,4.97,6.93,104,114,12.13,Low,No,Severe,1
TXN04845,U04845,29,Male,8.85,0.87,2.35,0.61,6.12,224,159,11.38,Low,No,Severe,1
TXN04846,U04846,27,Female,10.35,0.76,3.4,0.81,8.22,221,37,12.72,Low,No,Severe,1
TXN04847,U04847,18,Other,6.36,3.32,2.31,3.63,7.39,74,163,8.46,High,Yes,Moderate,1
TXN04848,U04848,34,Male,5.22,1.35,1.5,3.19,5.26,47,120,7.08,Medium,No,None,0
TXN04849,U04849,35,Other,8.48,5.67,0.73,5.33,4.92,177,144,10.49,Medium,No,Moderate,1
TXN04850,U04850,33,Female,7.97,5.75,3.74,5.57,8.96,192,156,10.22,Medium,Yes,Moderate,1
TXN04851,U04851,25,Male,8.02,1.72,1.51,4.69,8.32,98,87,10.0,Medium,No,Severe,1
TXN04852,U04852,19,Male,5.1,4.04,1.72,5.69,6.96,218,83,7.63,Medium,No,Moderate,1
TXN04853,U04853,28,Other,11.4,2.69,2.58,5.42,8.64,172,113,12.67,Low,No,Severe,1
TXN04854,U04854,33,Female,10.64,2.8,3.05,4.53,4.84,159,55,12.83,High,No,Moderate,1
TXN04855,U04855,33,Male,5.05,2.99,3.68,4.46,5.17,173,142,7.38,High,Yes,Mild,0
TXN04856,U04856,18,Female,4.01,3.73,2.46,3.94,8.41,98,116,6.61,Low,Yes,Mild,0
TXN04857,U04857,29,Other,8.87,2.23,2.33,4.31,6.91,70,156,10.43,Medium,No,Moderate,1
TXN04858,U04858,35,Other,3.2,2.65,2.09,1.08,5.87,139,162,4.58,Medium,No,None,0
TXN04859,U04859,20,Male,6.08,2.83,1.81,5.67,8.95,184,48,7.9,Medium,No,Mild,0
TXN04860,U04860,18,Other,4.13,4.84,0.91,1.39,6.66,123,70,6.12,Low,No,Severe,1
TXN04861,U04861,33,Male,4.86,4.74,2.31,2.66,6.59,197,113,6.28,Medium,No,Severe,1
TXN04862,U04862,35,Male,10.11,0.94,3.74,2.46,5.52,29,163,11.69,High,No,Severe,1
TXN04863,U04863,20,Other,10.23,2.24,3.8,5.02,5.77,91,29,11.76,Low,Yes,Moderate,1
TXN04864,U04864,21,Male,10.98,4.97,3.46,2.88,6.37,127,137,11.89,Medium,Yes,Moderate,1
TXN04865,U04865,23,Male,6.41,1.64,1.97,0.86,6.36,152,59,7.67,Medium,Yes,Mild,0
TXN04866,U04866,19,Male,6.87,3.56,2.46,1.37,6.56,114,123,8.83,High,No,Moderate,1
TXN04867,U04867,20,Female,4.42,5.05,2.17,5.74,7.95,211,80,6.63,Medium,Yes,Severe,1
TXN04868,U04868,30,Male,3.25,4.27,1.4,0.51,7.38,193,115,4.62,Low,No,Moderate,1
TXN04869,U04869,19,Other,5.34,2.56,2.78,3.3,6.3,240,100,7.39,Low,Yes,None,0
TXN04870,U04870,19,Female,3.17,2.62,3.18,4.47,7.31,142,180,4.8,High,Yes,Mild,0
TXN04871,U04871,22,Male,8.75,0.96,2.63,0.51,8.64,56,15,11.04,High,No,Moderate,1
TXN04872,U04872,33,Other,3.25,5.09,1.72,3.39,6.63,222,22,6.15,High,Yes,Severe,1
TXN04873,U04873,30,Female,4.27,0.94,1.74,1.1,5.56,87,114,6.51,High,Yes,Mild,0
TXN04874,U04874,35,Female,3.02,4.59,2.53,1.03,7.52,111,154,5.56,Low,Yes,Severe,1
TXN04875,U04875,23,Male,4.5,5.78,3.84,5.23,4.67,116,31,6.71,Low,Yes,Moderate,1
TXN04876,U04876,29,Female,3.22,3.64,1.52,1.8,7.08,144,155,4.21,Medium,Yes,Mild,0
TXN04877,U04877,18,Female,9.81,5.91,2.23,1.93,6.5,23,134,11.73,Medium,Yes,Severe,1
TXN04878,U04878,27,Male,10.18,4.19,1.87,2.53,6.43,118,37,12.76,High,No,Moderate,1
TXN04879,U04879,25,Male,4.53,5.88,2.33,1.49,6.18,49,165,6.24,Medium,Yes,Moderate,1
TXN04880,U04880,22,Other,10.23,2.66,3.4,3.26,4.52,162,132,11.11,High,No,Moderate,1
TXN04881,U04881,28,Female,8.93,4.51,2.48,5.15,6.91,193,30,10.94,Medium,No,Moderate,1
TXN04882,U04882,33,Female,10.54,3.81,0.33,5.68,4.54,53,23,11.26,High,No,Moderate,1
TXN04883,U04883,23,Male,7.3,1.11,3.06,2.91,6.27,242,120,9.03,Low,Yes,Moderate,1
TXN04884,U04884,23,Male,7.6,5.58,2.91,4.35,8.82,152,94,8.41,Low,No,Moderate,1
TXN04885,U04885,23,Other,5.38,1.48,3.5,1.9,8.36,27,117,6.96,Low,No,None,0
TXN04886,U04886,22,Female,4.21,5.32,1.96,2.62,7.54,229,153,5.68,High,Yes,Moderate,1
TXN04887,U04887,28,Female,9.2,1.15,0.88,4.93,8.08,201,138,10.13,Medium,No,Moderate,1
TXN04888,U04888,20,Female,7.61,0.8,2.55,3.54,5.01,135,146,8.12,Medium,Yes,Mild,0
TXN04889,U04889,25,Male,11.65,4.45,1.77,1.58,8.92,59,30,14.37,High,No,Severe,1
TXN04890,U04890,25,Other,6.88,3.63,1.5,1.53,6.65,146,62,9.35,Medium,Yes,Mild,0
TXN04891,U04891,26,Male,9.38,4.6,3.81,3.88,7.9,227,33,12.12,Low,No,Moderate,1
TXN04892,U04892,25,Male,7.32,1.5,1.72,0.89,6.7,118,136,8.27,Medium,Yes,Mild,0
TXN04893,U04893,27,Female,3.71,4.82,1.67,1.04,6.91,23,155,4.73,Low,Yes,Moderate,1
TXN04894,U04894,25,Other,8.74,5.1,0.95,4.94,8.54,235,32,11.2,Low,Yes,Moderate,1
TXN04895,U04895,34,Other,8.35,1.76,1.93,1.77,5.54,138,51,10.27,High,No,Moderate,1
TXN04896,U04896,32,Other,11.37,0.9,3.66,5.85,4.68,56,74,13.14,High,No,Moderate,1
TXN04897,U04897,18,Other,3.13,5.66,3.25,4.56,7.27,92,55,5.43,Medium,Yes,Severe,1
TXN04898,U04898,29,Male,4.34,1.85,3.87,3.73,8.94,68,149,5.65,Medium,Yes,None,0
TXN04899,U04899,32,Male,8.64,1.94,2.15,4.04,8.14,51,164,10.04,Medium,Yes,Moderate,1
TXN04900,U04900,26,Female,5.3,1.46,2.87,4.09,8.79,222,99,8.09,Low,Yes,None,0
TXN04901,U04901,21,Other,11.97,5.41,2.66,2.0,5.96,40,101,13.97,High,No,Severe,1
TXN04902,U04902,30,Other,9.28,3.58,1.79,1.24,8.19,84,142,11.94,Medium,No,Moderate,1
TXN04903,U04903,35,Other,4.06,2.97,1.74,1.74,5.35,90,135,5.87,High,Yes,None,0
TXN04904,U04904,21,Male,10.14,1.33,3.9,3.36,8.42,142,80,12.59,Medium,No,Moderate,1
TXN04905,U04905,31,Female,8.04,0.99,3.88,5.36,7.63,193,33,9.51,High,Yes,Moderate,1
TXN04906,U04906,19,Other,8.69,5.47,1.36,3.8,6.2,232,162,11.37,Low,Yes,Severe,1
TXN04907,U04907,31,Male,3.59,4.92,2.47,1.13,7.44,220,147,6.49,Medium,Yes,Severe,1
TXN04908,U04908,26,Other,10.73,5.14,3.69,1.16,5.48,117,90,13.29,Medium,Yes,Moderate,1
TXN04909,U04909,33,Male,6.17,2.37,2.62,3.58,5.23,89,68,7.49,High,No,Mild,0
TXN04910,U04910,24,Other,5.04,5.47,3.73,4.59,6.18,88,65,5.87,Low,No,Severe,1
TXN04911,U04911,25,Male,6.16,1.18,2.47,3.53,8.06,188,142,8.69,Medium,No,Mild,0
TXN04912,U04912,27,Female,5.07,3.59,1.99,1.16,6.81,193,84,5.92,Low,No,Mild,0
TXN04913,U04913,31,Female,5.54,2.45,2.94,4.84,8.36,61,148,6.69,Low,No,Mild,0
TXN04914,U04914,30,Female,5.7,2.54,1.07,5.14,4.5,120,147,8.59,High,No,None,0
TXN04915,U04915,24,Male,4.45,1.54,2.33,0.53,7.32,161,22,5.13,High,No,None,0
TXN04916,U04916,24,Male,8.11,4.5,2.92,5.56,4.66,27,105,11.03,High,No,Severe,1
TXN04917,U04917,24,Male,7.83,4.17,1.63,0.76,6.95,129,32,9.78,Low,No,Severe,1
TXN04918,U04918,31,Female,8.33,5.7,0.13,5.81,7.85,39,146,10.88,Low,No,Severe,1
TXN04919,U04919,25,Other,6.19,1.8,0.48,4.82,5.86,137,90,6.85,Low,Yes,Mild,0
TXN04920,U04920,28,Male,6.19,5.22,3.65,5.02,5.54,124,16,9.08,Low,Yes,Severe,1
TXN04921,U04921,20,Male,7.48,3.66,0.54,5.39,5.03,162,59,10.37,High,Yes,Mild,0
TXN04922,U04922,28,Other,3.67,1.35,0.34,0.6,8.55,153,37,4.83,High,No,None,0
TXN04923,U04923,28,Male,6.39,1.84,3.61,0.69,5.65,167,130,7.9,High,No,Moderate,1
TXN04924,U04924,26,Male,10.12,2.62,3.44,2.01,6.78,176,97,11.27,Low,No,Moderate,1
TXN04925,U04925,25,Other,11.43,0.73,2.91,2.0,4.95,190,118,13.96,Low,Yes,Severe,1
TXN04926,U04926,23,Male,6.29,4.6,3.32,5.9,8.59,182,149,8.81,Low,No,Moderate,1
TXN04927,U04927,21,Female,3.81,3.73,0.54,3.18,7.75,46,152,5.55,High,No,None,0
TXN04928,U04928,30,Female,6.13,5.04,2.61,2.98,6.72,181,81,8.55,Low,No,Moderate,1
TXN04929,U04929,29,Female,3.73,1.8,3.84,5.23,6.08,87,124,6.08,Low,Yes,Mild,0
TXN04930,U04930,30,Male,6.48,0.81,1.95,4.8,8.56,167,15,8.42,Low,Yes,Moderate,1
TXN04931,U04931,25,Female,6.36,1.04,0.4,1.03,8.04,114,174,8.92,Medium,Yes,Mild,0
TXN04932,U04932,34,Other,11.98,4.92,1.34,0.54,5.63,164,109,13.16,Medium,No,Severe,1
TXN04933,U04933,32,Male,11.62,2.48,1.71,5.33,4.8,82,89,12.16,Low,No,Moderate,1
TXN04934,U04934,18,Female,10.94,0.64,0.36,0.64,6.44,171,84,11.87,Low,Yes,Moderate,1
TXN04935,U04935,22,Female,9.99,0.73,1.2,1.91,5.34,152,50,11.23,Low,No,Severe,1
TXN04936,U04936,34,Female,7.27,2.09,2.68,1.82,6.51,73,25,9.56,Medium,Yes,Moderate,1
TXN04937,U04937,21,Other,8.74,2.65,0.27,2.95,5.64,147,146,11.51,High,No,Moderate,1
TXN04938,U04938,29,Female,11.17,1.4,2.13,5.28,8.14,102,177,13.51,High,No,Moderate,1
TXN04939,U04939,26,Other,3.95,2.1,1.68,0.8,5.58,146,47,6.67,Low,Yes,Mild,0
TXN04940,U04940,30,Other,9.58,2.84,1.05,1.15,8.74,96,54,10.99,High,Yes,Severe,1
TXN04941,U04941,24,Male,5.23,3.23,2.8,3.66,4.72,103,106,8.12,High,Yes,Mild,0
TXN04942,U04942,28,Male,7.69,2.33,1.39,3.95,8.54,189,180,8.64,High,No,Moderate,1
TXN04943,U04943,33,Male,3.41,5.27,1.02,2.76,6.76,35,170,5.29,Medium,Yes,Severe,1
TXN04944,U04944,29,Female,3.88,3.39,1.11,5.99,5.32,112,107,5.03,Medium,Yes,None,0
TXN04945,U04945,23,Male,10.97,3.74,0.08,3.96,6.43,82,112,12.83,Medium,Yes,Moderate,1
TXN04946,U04946,21,Male,3.26,2.4,3.01,3.36,7.33,233,176,4.48,Low,No,Mild,0
TXN04947,U04947,27,Female,8.71,1.67,2.48,2.76,6.47,70,94,10.72,Medium,No,Moderate,1
TXN04948,U04948,28,Male,7.44,5.8,3.4,3.66,5.67,106,178,8.68,Medium,Yes,Moderate,1
TXN04949,U04949,20,Other,8.4,3.95,3.14,0.91,5.2,39,26,10.29,Low,Yes,Moderate,1
TXN04950,U04950,33,Other,7.24,5.61,3.87,5.54,4.62,28,129,9.59,High,Yes,Severe,1
TXN04951,U04951,32,Female,11.25,4.31,1.67,2.62,6.43,189,144,12.5,Low,Yes,Moderate,1
TXN04952,U04952,28,Female,3.29,3.49,0.9,3.43,7.49,145,50,5.76,High,Yes,None,0
TXN04953,U04953,19,Male,6.24,1.6,2.38,2.04,8.83,152,168,8.04,Medium,Yes,Moderate,1
TXN04954,U04954,28,Other,10.34,5.22,0.71,2.52,6.83,43,101,12.77,High,No,Severe,1
TXN04955,U04955,31,Other,4.38,0.6,0.82,5.12,4.66,22,43,7.16,High,Yes,Mild,0
TXN04956,U04956,35,Female,11.64,5.24,0.24,1.11,5.53,110,97,13.86,Medium,No,Moderate,1
TXN04957,U04957,21,Female,8.63,1.01,2.82,5.44,8.32,116,38,9.88,Medium,No,Moderate,1
TXN04958,U04958,27,Other,5.04,3.22,3.05,0.52,5.66,216,37,5.76,High,Yes,None,0
TXN04959,U04959,23,Female,8.8,2.66,1.1,1.07,8.67,188,165,10.49,High,No,Severe,1
TXN04960,U04960,22,Female,6.35,3.2,2.98,1.0,6.7,169,32,6.87,Low,No,Mild,0
TXN04961,U04961,31,Male,6.1,1.73,0.83,1.59,5.66,237,93,7.97,High,Yes,Mild,0
TXN04962,U04962,18,Male,11.32,1.43,0.71,5.53,4.83,53,130,12.98,Low,No,Severe,1
TXN04963,U04963,29,Male,9.03,2.54,3.04,3.49,5.83,48,39,9.85,High,No,Severe,1
TXN04964,U04964,20,Other,7.36,4.54,3.98,3.17,7.96,181,53,8.05,High,No,Moderate,1
TXN04965,U04965,27,Other,11.84,3.1,2.89,5.17,7.52,71,125,13.54,Medium,Yes,Severe,1
TXN04966,U04966,27,Female,9.84,4.18,2.01,4.62,7.05,184,34,11.92,Medium,Yes,Moderate,1
TXN04967,U04967,27,Male,3.78,2.43,3.66,2.39,7.16,81,69,4.77,Low,No,None,0
TXN04968,U04968,34,Female,4.45,2.01,0.68,3.76,6.12,59,142,5.1,High,No,None,0
TXN04969,U04969,27,Other,11.19,5.69,1.56,1.65,7.46,118,81,12.89,High,No,Severe,1
TXN04970,U04970,21,Other,5.24,0.96,0.28,4.78,5.07,62,33,8.19,High,Yes,Mild,0
TXN04971,U04971,29,Male,11.44,3.43,0.66,2.84,8.89,163,149,12.97,Low,Yes,Moderate,1
TXN04972,U04972,25,Female,11.45,1.06,0.99,3.72,7.7,64,97,13.75,High,No,Severe,1
TXN04973,U04973,18,Female,4.88,3.08,2.18,1.06,8.18,229,37,7.86,High,Yes,None,0
TXN04974,U04974,33,Other,3.48,3.14,0.23,1.04,4.85,66,72,5.08,Medium,No,Mild,0
TXN04975,U04975,26,Female,11.93,4.67,3.45,1.17,8.72,214,74,14.32,Low,Yes,Moderate,1
TXN04976,U04976,28,Female,9.28,1.94,2.03,2.66,6.52,43,110,11.62,Low,No,Severe,1
TXN04977,U04977,28,Male,8.72,5.61,3.16,1.3,7.01,84,54,9.41,Low,No,Moderate,1
TXN04978,U04978,33,Male,10.81,2.17,1.93,5.12,8.46,64,47,12.83,High,No,Severe,1
TXN04979,U04979,21,Male,8.08,4.38,1.27,2.61,8.07,244,40,9.95,Low,No,Severe,1
TXN04980,U04980,18,Other,7.67,4.49,2.07,4.94,4.56,189,169,8.85,Low,Yes,Severe,1
TXN04981,U04981,30,Male,9.24,4.33,2.36,5.23,7.27,171,153,11.72,Medium,No,Moderate,1
TXN04982,U04982,21,Other,3.95,5.36,0.09,5.16,8.65,137,147,6.3,Medium,No,Severe,1
TXN04983,U04983,21,Other,6.8,3.17,1.69,2.26,6.62,192,162,8.61,Medium,No,Moderate,1
TXN04984,U04984,35,Other,5.97,4.52,2.2,0.63,8.84,232,109,6.83,High,No,Severe,1
TXN04985,U04985,27,Male,10.27,0.86,3.45,5.71,5.8,199,36,12.44,Low,No,Severe,1
TXN04986,U04986,21,Male,7.89,4.03,0.32,4.23,7.96,145,151,9.61,Medium,Yes,Severe,1
TXN04987,U04987,26,Male,8.53,2.72,1.65,2.56,7.46,198,112,10.46,Medium,Yes,Moderate,1
TXN04988,U04988,21,Female,11.89,5.85,3.04,2.08,5.33,118,158,12.88,High,No,Severe,1
TXN04989,U04989,21,Male,11.69,4.97,2.54,3.86,6.09,25,26,12.46,High,No,Severe,1
TXN04990,U04990,22,Male,4.52,1.99,2.52,0.84,5.5,214,128,7.04,High,Yes,None,0
TXN04991,U04991,35,Male,4.04,2.13,1.86,5.71,4.73,20,161,5.53,High,Yes,Mild,0
TXN04992,U04992,23,Male,4.36,4.79,2.27,5.98,6.11,133,124,5.28,Low,No,Moderate,1
TXN04993,U04993,32,Other,4.16,4.91,3.19,0.72,6.29,114,85,6.86,High,Yes,Severe,1
TXN04994,U04994,33,Male,4.93,0.59,1.83,4.16,6.63,85,110,7.89,High,Yes,None,0
TXN04995,U04995,30,Male,8.05,1.26,1.04,1.18,6.49,247,28,9.25,High,No,Severe,1
TXN04996,U04996,27,Female,4.22,4.46,3.06,5.51,8.72,129,69,5.85,High,Yes,Moderate,1
TXN04997,U04997,32,Other,4.32,1.42,2.92,5.65,7.01,63,69,6.27,High,No,None,0
TXN04998,U04998,32,Male,7.28,5.24,1.26,1.43,7.85,195,59,10.24,Medium,Yes,Moderate,1
TXN04999,U04999,22,Other,8.59,1.69,0.57,0.62,5.47,123,135,10.72,Medium,Yes,Moderate,1
TXN05000,U05000,23,Male,11.99,2.37,3.1,4.53,5.16,26,165,13.78,Low,Yes,Moderate,1
TXN05001,U05001,26,Male,4.69,5.53,0.42,5.03,8.02,184,70,7.39,Medium,No,Severe,1
TXN05002,U05002,35,Female,4.19,3.22,1.43,5.39,6.95,201,116,5.99,High,Yes,Mild,0
TXN05003,U05003,34,Male,7.96,4.36,1.2,4.11,5.66,245,54,8.89,Low,No,Severe,1
TXN05004,U05004,28,Male,3.07,2.74,3.84,1.01,7.63,235,139,4.3,Medium,No,Mild,0
TXN05005,U05005,31,Other,6.92,0.97,0.6,2.4,4.88,130,24,9.45,Low,No,Mild,0
TXN05006,U05006,21,Other,3.91,2.75,1.83,1.48,4.96,169,117,5.94,High,Yes,Mild,0
TXN05007,U05007,23,Other,3.83,3.59,1.88,4.52,5.2,117,64,4.5,Medium,Yes,None,0
TXN05008,U05008,22,Male,5.53,1.68,2.34,4.61,8.97,21,103,8.02,High,No,Mild,0
TXN05009,U05009,30,Male,9.71,4.39,1.97,4.72,8.06,214,132,12.48,Low,No,Moderate,1
TXN05010,U05010,34,Other,10.75,3.63,0.15,5.53,5.89,119,51,11.29,Medium,No,Severe,1
TXN05011,U05011,29,Male,7.28,3.67,0.3,2.9,6.65,92,52,9.91,Low,No,Mild,0
TXN05012,U05012,21,Female,5.51,3.05,2.23,0.93,5.54,131,112,8.06,High,Yes,None,0
TXN05013,U05013,19,Male,4.72,4.97,3.4,2.11,6.58,237,71,7.04,Low,No,Severe,1
TXN05014,U05014,31,Male,9.01,2.14,2.67,1.24,8.24,100,128,11.51,Low,No,Severe,1
TXN05015,U05015,18,Female,5.52,3.26,3.8,3.64,8.2,87,45,6.69,High,No,Mild,0
TXN05016,U05016,27,Male,6.67,2.67,2.41,0.94,6.75,235,38,7.52,Low,No,Mild,0
TXN05017,U05017,29,Female,11.41,3.22,2.55,3.87,6.65,89,167,13.08,Medium,No,Severe,1
TXN05018,U05018,26,Other,6.41,2.82,1.51,5.65,8.12,167,38,7.46,High,Yes,Moderate,1
TXN05019,U05019,26,Other,11.19,1.67,1.21,1.28,5.0,199,80,13.55,Low,Yes,Severe,1
TXN05020,U05020,27,Female,9.22,1.23,1.22,1.02,4.57,166,146,10.2,High,Yes,Moderate,1
